Q_number,LoE,LoQ,property,gt,llm_output,prompt
Q125663,ru,de,occ,"['Literat', 'Japanologe', 'Literaturwissenschaftler', 'Science-Fiction-Schriftsteller', 'Historiker', 'Dramatiker', 'Übersetzer', 'Schriftsteller', 'Literaturkritiker', 'Kinderbuchautor', 'Chefredakteur', 'Person des öffentlichen Lebens']","Schriftsteller, Mathematiker, Historiker","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Boris Akunin?"
Q125663,ru,en,occ,"['literary scholar', 'japanologist', 'literary scholar', 'science fiction writer', 'historian', 'playwright', 'translator', 'writer', 'literary critic', ""children's writer"", 'editor-in-chief', 'public figure']","Writer, Historian, Mathematician","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Boris Akunin?"
Q125663,ru,fr,occ,"['érudit littéraire', 'japonologue', 'spécialiste de la littérature', 'écrivain ou écrivaine de science-fiction', 'historien ou historienne', 'dramaturge', 'traducteur ou traductrice', 'écrivain ou écrivaine', 'critique littéraire', 'auteur ou autrice de littérature pour la jeunesse', 'rédacteur ou rédactrice en chef', 'personnalité']",Homme politique,"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Boris Akounine ?"
Q125663,ru,ru,occ,"['японист', 'литературовед', 'писатель научной фантастики', 'историк', 'драматург', 'переводчик', 'писатель', 'литературный критик', 'детский писатель', 'главный редактор', 'общественный деятель']","Историк, писатель.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Борис Акунин?"
Q236229,ru,ru,occ,"['киноактёр', 'певец', 'актёр', 'пианист', 'танцор']","Актриса, певица.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Любовь Орлова?"
Q381884,ru,zh,occ,"['配音演员', '主持人', '舞台演員', '歌劇演唱家', '演員', '录音艺术家', '舞者', '音樂家', '電視主持']",演員,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 賽奇·拉查列夫的職業是？"
Q236229,ru,en,occ,"['film actor', 'singer', 'actor', 'pianist', 'dancer']","Actress, Ballerina, Dancer, Singer","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Lyubov Orlova?"
Q204338,ru,en,occ,"['military officer', 'writer', 'politician']","Marshall, Politician, Military Officer","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Rodion Malinovsky?"
Q471740,ru,ar,occ,"['ممثل أفلام', 'تربوي', 'ممثل مسرحي', 'مؤدي أصوات', 'أستاذ فنون درامية', 'مخرج مسرحي', 'ممثل', 'مخرج']",مدير، مدرب، لاعب كرة قدم,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة أرمين دزيجارخانيان ؟
Q471740,ru,de,occ,"['Filmschauspieler', 'Pädagoge', 'Bühnenschauspieler', 'Sprecher', 'Schauspiellehrer', 'Bühnenregisseur', 'Schauspieler', 'Regisseur']",Schauspieler,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Armen Dschigarchanjan?"
Q471740,ru,en,occ,"['film actor', 'pedagogue', 'stage actor', 'voice actor', 'drama teacher', 'theatrical director', 'actor', 'director']",Actor,"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Armen Dzhigarkhanyan?"
Q471740,ru,fr,occ,"['acteur ou actrice de cinéma', 'pédagogue', 'acteur ou actrice de théâtre', 'acteur ou actrice de doublage', ""professeur d'art dramatique"", 'metteur ou metteuse en scène', 'acteur ou actrice', 'réalisateur ou réalisatrice']","Acteur, réalisateur, producteur, scénariste","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Armen Djigarkhanian ?"
Q471740,ru,ru,occ,"['киноактёр', 'педагог', 'театральный актёр', 'актёр озвучивания', 'театральный педагог', 'театральный режиссёр', 'актёр', 'режиссёр']",Актёр.,"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Армен Борисович Джигарханян?"
Q471740,ru,zh,occ,"['電影演員', '教育學家', '舞台演員', '配音員', '戏剧老师', '戏剧导演', '演員', '導演']",作家,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 阿尔缅·吉加尔哈尼扬的職業是？"
Q204338,ru,ar,occ,"['ضابط', 'كاتب', 'سياسي']",الملاكم,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة روديون مالينوفسكي ؟
Q204338,ru,de,occ,"['Offizier', 'Schriftsteller', 'Politiker']",Diplomat,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Rodion Jakowlewitsch Malinowski?"
Q204338,ru,fr,occ,"['officier', 'écrivain ou écrivaine', 'personnalité politique']",Officier,"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Rodion Malinovski ?"
Q236229,ru,de,occ,"['Filmschauspieler', 'Sänger', 'Schauspieler', 'Pianist', 'Tänzer']",Schwimmerin,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Ljubow Petrowna Orlowa?"
Q204338,ru,ru,occ,"['офицер', 'писатель', 'политик']",Писатель.,"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Родион Яковлевич Малиновский?"
Q204338,ru,zh,occ,"['軍官', '作家', '政治人物']",哲學家,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 羅季翁·雅科夫列維奇·馬利諾夫斯基的職業是？"
Q381884,ru,ar,occ,"['ممثل دبلجة', 'مذيع', 'ممثل مسرحي', 'مغني أوبرا', 'ممثل', 'موسيقي تسجيلات', 'راقص', 'موسيقي', 'مقدم تلفزيوني']",مدير عام.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة سيرغي لازاريف ؟
Q381884,ru,de,occ,"['Synchronsprecher', 'Moderator', 'Bühnenschauspieler', 'Opernsänger', 'Schauspieler', 'Aufnahmekünstler', 'Tänzer', 'Musiker', 'Fernsehmoderator']","General, Politiker","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Sergei Wjatscheslawowitsch Lasarew?"
Q381884,ru,en,occ,"['dub actor', 'presenter', 'stage actor', 'opera singer', 'actor', 'recording artist', 'dancer', 'musician', 'television presenter']","Singer, Actor","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Sergey Lazarev?"
Q381884,ru,fr,occ,"['acteur ou actrice de doublage', 'animateur ou animatrice', 'acteur ou actrice de théâtre', 'artiste lyrique', 'acteur ou actrice', ""artiste d'enregistrement"", 'danseur ou danseuse', 'musicien ou musicienne', 'animateur ou animatrice de télévision']","Danseur, acteur, metteur en scène, chorégraphe, réalisateur, professeur de danse, écrivain, critique de danse, critique de cinéma, directeur artistique, directeur de théâtre, directeur de compagnie de danse, directeur de festival de danse, éditeur, traducteur, scénariste, dramaturge, historien de la danse, critique littéraire, critique de théâtre, critique de musique, critique de danse contemporaine, critique de danse classique,","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Sergueï Lazarev ?"
Q381884,ru,ru,occ,"['актёр дубляжа', 'ведущий', 'театральный актёр', 'оперный певец', 'актёр', 'студийный музыкант', 'танцор', 'музыкант', 'телеведущий']",Пилот.,"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Сергей Вячеславович Лазарев?"
Q236229,ru,ar,occ,"['ممثل أفلام', 'مغني', 'ممثل', 'عازف بيانو', 'راقص']",الجاسوس,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة ليوبوف أورلوفا ؟
Q125663,ru,zh,occ,"['文学者', '日本学家', '科幻作家', '歷史學家', '剧作家', '翻譯家', '作家', '文学评论家', '兒童文學作家', '總編輯', '公眾人物']",政治家,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 鮑里斯·阿庫寧的職業是？"
Q47842,zh,ar,occ,"['رسام', 'عاهل', 'ملكة حاكمة', 'سياسي']",الإمبراطورة الأرملة تسيشي،,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة الإمبراطورة الأرملة تسيشي ؟
Q47842,zh,en,occ,"['painter', 'monarch', 'queen regnant', 'politician']","Empress Dowager Cixi, Empress of China.","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Empress Dowager Cixi?"
Q47842,zh,fr,occ,"['peintre', 'monarque', 'reine régnante', 'personnalité politique']","Impératrice, impératrice douairière, impératrice régente, concubine","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Cixi ?"
Q47842,zh,ru,occ,"['художник', 'монарх', 'правящая королева', 'политик']","Художник, писатель.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Цыси?"
Q47842,zh,zh,occ,"['畫家', '君主', '女王', '政治人物']",慈禧太后,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 慈禧太后的職業是？"
Q47842,zh,de,occ,"['Maler', 'Monarch', 'regierende Königin', 'Politiker']",Kaiserin,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Cixi?"
Q51101,zh,ar,occ,"['ممثل تلفزيوني', 'ممثل أفلام', 'مغني', 'منتج أسطوانات', 'مؤدي أصوات', 'ممثل', 'كاتب', 'ملحن', 'رجل أعمال', 'موسيقي تسجيلات', 'مؤدي', 'كاتب أغاني', 'شاعر غنائي']",رئيسة جمهورية تايوان.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة جولين تساي ؟
Q51101,zh,de,occ,"['Fernsehschauspieler', 'Filmschauspieler', 'Sänger', 'Musikproduzent', 'Sprecher', 'Schauspieler', 'Schriftsteller', 'Komponist', 'Geschäftsmann', 'Aufnahmekünstler', 'darstellender Künstler', 'Songschreiber', 'Liedtexter']","Sängerin, Schauspielerin","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Jolin Tsai?"
Q51101,zh,en,occ,"['television actor', 'film actor', 'singer', 'record producer', 'voice actor', 'actor', 'writer', 'composer', 'businessperson', 'recording artist', 'performing artist', 'songwriter', 'lyricist']","Singer, actress, songwriter, record producer, dancer.","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Jolin Tsai?"
Q51101,zh,fr,occ,"['acteur ou actrice de télévision', 'acteur ou actrice de cinéma', 'chanteur ou chanteuse', 'producteur de disques', 'acteur ou actrice de doublage', 'acteur ou actrice', 'écrivain ou écrivaine', 'compositeur ou compositrice', 'personnalité du monde des affaires', ""artiste d'enregistrement"", 'artiste interprète', 'auteur-compositeur ou autrice-compositrice', 'parolier ou parolière']","Chanteuse, actrice, mannequin.","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Jolin Tsai ?"
Q51101,zh,ru,occ,"['телеактёр', 'киноактёр', 'певец', 'музыкальный продюсер', 'актёр озвучивания', 'актёр', 'писатель', 'композитор', 'бизнесмен', 'студийный музыкант', 'исполнитель', 'автор песен', 'поэт-песенник']","Актриса, певица, танцовщица, продюсер.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Джолин Цай?"
Q51101,zh,zh,occ,"['电视演员', '電影演員', '歌手', '音樂製作人', '配音員', '演員', '作家', '作曲家', '商人', '录音艺术家', '表演者', '詞曲作家', '填词人']",歌手,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 蔡依林的職業是？"
Q185152,zh,fr,occ,"['autobiographe', 'aristocrate', 'écrivain ou écrivaine', 'archiviste', 'jardinier']","Empereur, Roi","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Puyi ?"
Q185152,zh,zh,occ,"['自传作者', '貴族', '作家', '檔案員', '园艺工人']",皇帝,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 溥仪的職業是？"
Q185152,zh,ru,occ,"['автобиограф', 'аристократ', 'писатель', 'архивист', 'садовод']","Музыкант, композитор.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Айсиньгьоро Пуи?"
Q185152,zh,de,occ,"['Autobiograf', 'Aristokrat', 'Schriftsteller', 'Archivar', 'Gärtner']","Kaiser von China, Kriegsgefangener","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Puyi?"
Q185152,zh,en,occ,"['autobiographer', 'aristocrat', 'writer', 'archivist', 'gardener']","Emperor, politician, farmer.","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Puyi?"
Q185152,zh,ar,occ,"['كاتب سير ذاتية', 'أرستقراطي', 'كاتب', 'أمين الأرشيف', 'بستاني']",البوئي، البويه، البويهة، البوي، البويات، البويات، البوي.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة بوئي ؟
Q47739,zh,ar,occ,"['كاتب', 'فيلسوف', 'شاعر']",مدير تنفيذي.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة جوانغ زي ؟
Q47739,zh,de,occ,"['Schriftsteller', 'Philosoph', 'Dichter']",Philosoph,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Zhuangzi?"
Q47739,zh,en,occ,"['writer', 'philosopher', 'poet']","Philosopher, Taoist philosopher, Teacher, Writer.","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Zhuangzi?"
Q47739,zh,fr,occ,"['écrivain ou écrivaine', 'philosophe', 'poète ou poétesse']","Philosophe, moine, enseignant","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Tchouang-tseu ?"
Q47739,zh,ru,occ,"['писатель', 'философ', 'поэт']","Учитель, философ.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Чжуан-цзы?"
Q47739,zh,zh,occ,"['作家', '哲學家', '诗人']",學者,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 庄子的職業是？"
Q157052,zh,fr,occ,"['monarque', 'aristocrate', 'militaire', 'personnalité politique']","Empereur, Samouraï, Guerrier, Homme politique","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Taishō ?"
Q157052,zh,zh,occ,"['君主', '貴族', '軍人', '政治人物']",天皇,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 大正天皇的職業是？"
Q157052,zh,ru,occ,"['монарх', 'аристократ', 'военнослужащий', 'политик']","Император, монарх.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Император Тайсё?"
Q157052,zh,ar,occ,"['عاهل', 'أرستقراطي', 'عسكري', 'سياسي']",الإمبراطور تايشو، الإمبراطور الياباني العاشر من فترة شووا.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة الإمبراطور تايشو ؟
Q157052,zh,en,occ,"['monarch', 'aristocrat', 'military personnel', 'politician']","[Emperor, Politician]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Emperor Taishō?"
Q157052,zh,de,occ,"['Monarch', 'Aristokrat', 'Militär', 'Politiker']",Kaiser,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Taishō?"
Q150903,zh,ar,occ,"['ممثل أفلام', 'ممثل']",السياسي,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة جونج لي ؟
Q150903,zh,de,occ,"['Filmschauspieler', 'Schauspieler']",Schauspielerin,"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Gong Li?"
Q150903,zh,en,occ,"['film actor', 'actor']",Actress,"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Gong Li?"
Q150903,zh,fr,occ,"['acteur ou actrice de cinéma', 'acteur ou actrice']","Actrice, réalisatrice, productrice","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Gong Li ?"
Q150903,zh,ru,occ,"['киноактёр', 'актёр']",Актриса.,"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Гун Ли?"
Q150903,zh,zh,occ,"['電影演員', '演員']",演員,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 巩俐的職業是？"
Q311723,zh,fr,occ,"['acteur ou actrice de télévision', 'acteur ou actrice de cinéma', ""pratiquant d'arts martiaux"", 'taekwondoïste', 'chorégraphe', 'réalisateur ou réalisatrice', 'producteur ou productrice de cinéma', 'acteur ou actrice', 'nak muay', 'producteur ou productrice artistique', 'judoka', 'karatéka']","Acteur, réalisateur, scénariste, chorégraphe, directeur de la photographie, cascadeur, producteur, écrivain, maître de combat, entraîneur de kickboxing.","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Donnie Yen ?"
Q311723,zh,zh,occ,"['电视演员', '電影演員', '武術家', '跆拳道運動員', '編舞家', '電影導演', '电影制片人', '演員', '泰国拳击手', '制片人', '柔道家', '空手道选手']",演員,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 甄子丹的職業是？"
Q311723,zh,ru,occ,"['телеактёр', 'киноактёр', 'мастер боевых искусств', 'тхэквондист', 'хореограф', 'кинорежиссёр', 'кинопродюсер', 'актёр', 'тайский боксёр', 'продюсер', 'дзюдоист', 'каратист']","Актёр, продюсер, режиссёр.","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Донни Йен?"
Q311723,zh,en,occ,"['television actor', 'film actor', 'martial artist', 'taekwondo athlete', 'choreographer', 'film director', 'film producer', 'actor', 'Thai boxer', 'producer', 'judoka', 'karateka']","Actor, Martial Artist, Director, Stuntman","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Donnie Yen?"
Q311723,zh,de,occ,"['Fernsehschauspieler', 'Filmschauspieler', 'Kampfsportler', 'Taekwondosportler', 'Choreograf', 'Filmregisseur', 'Filmproduzent', 'Schauspieler', 'Thaiboxer', 'Produzent', 'Judoka', 'Karateka']","Schauspieler, Regisseur, Stuntman","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Donnie Yen?"
Q311723,zh,ar,occ,"['ممثل تلفزيوني', 'ممثل أفلام', 'معلم فنون قتالية', 'لاعب تايكوندو', 'مصمم رقص', 'مخرج أفلام', 'منتج أفلام', 'ممثل', 'ملاكم موياي تاي', 'لاعب جودو', 'لاعب كاراتيه']",المحامي.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة دوني ين ؟
Q242676,zh,ar,occ,"['ممثل أفلام', 'مغني', 'ممثل', 'عارض']",مخرج، ممثل، منتج.,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة ليو يي فاي ؟
Q242676,zh,zh,occ,"['電影演員', '歌手', '演員', '模特儿']",演員,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 刘亦菲的職業是？"
Q242676,zh,ru,occ,"['киноактёр', 'певец', 'актёр', 'модель']",Врач.,"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Лю Ифэй?"
Q242676,zh,fr,occ,"['acteur ou actrice de cinéma', 'chanteur ou chanteuse', 'acteur ou actrice', 'mannequin']",actrice,"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Liu Yifei ?"
Q242676,zh,en,occ,"['film actor', 'singer', 'actor', 'model']",Actress,"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Liu Yifei?"
