Q_number,LoE,LoQ,property,gt,llm_output,prompt
Q55909,pl,fr,occ,"['économiste', 'banquier', 'personnalité politique']","[chimiste, économiste, homme politique, banquier, journaliste, écrivain]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Jan Krzysztof Bielecki ?"
Q521624,pl,fr,occ,"['acteur ou actrice de cinéma', 'écrivain ou écrivaine']",[actrice],"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Dagmara Dominczyk ?"
Q521624,pl,en,occ,"['film actor', 'writer']","[actress, model]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Dagmara Dominczyk?"
Q342889,pl,zh,occ,"['地主', '外交官', '剧作家', '翻譯家', '作家', '政治家', '軍人', '诗人', '政治人物']",[「電影導演」、「電影編劇」、「演員」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 亚当·耶日·恰尔托雷斯基的職業是？"
Q521624,pl,ru,occ,"['киноактёр', 'писатель']",[актриса],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Дагмара Доминчик?"
Q521624,pl,zh,occ,"['電影演員', '作家']",[「足球運動員」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 达格美罗·多敏可兹克的職業是？"
Q521624,pl,it,occ,"['attore cinematografico', 'scrittore']",[Attrice],"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Dagmara Dominczyk?"
Q521624,pl,pl,occ,"['aktor filmowy', 'pisarz']",[aktorka],"Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Dagmara Domińczyk?"
Q342889,pl,ar,occ,"['صاحب أرض', 'دبلوماسي', 'كاتب مسرحي', 'مترجم', 'كاتب', 'رجل دولة', 'عسكري', 'شاعر', 'سياسي']",[رئيس بنك البلقان الوطني في بلغراد],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة آدم ييرزي تشارتوريسكي ؟
Q342889,pl,de,occ,"['Grundbesitzer', 'Diplomat', 'Dramatiker', 'Übersetzer', 'Schriftsteller', 'Staatsmann', 'Militär', 'Dichter', 'Politiker']","[Politiker, Diplomat, Adliger]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Adam Jerzy Czartoryski?"
Q342889,pl,en,occ,"['land owner', 'diplomat', 'playwright', 'translator', 'writer', 'statesperson', 'military personnel', 'poet', 'politician']","[diplomat, politician]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Adam Czartoryski?"
Q342889,pl,fr,occ,"['activiste pro-émigration', 'propriétaire terrien', 'diplomate', 'dramaturge', 'traducteur ou traductrice', 'écrivain ou écrivaine', ""homme d'État"", 'militaire', 'poète ou poétesse', 'personnalité politique']","[diplomate, homme politique, écrivain, historien]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Adam Czartoryski ?"
Q342889,pl,ru,occ,"['землевладелец', 'дипломат', 'драматург', 'переводчик', 'писатель', 'государственный деятель', 'военнослужащий', 'поэт', 'политик']","[политик, дипломат, государственный деятель]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Адам Ежи Чарторыйский?"
Q55909,pl,ar,occ,"['اقتصادي', 'مصرفي', 'سياسي']",[رئيس الوزراء],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة جان كرزيستوف بيليكي ؟
Q342889,pl,it,occ,"['possidente terriero', 'diplomatico', 'drammaturgo', 'traduttore', 'scrittore', 'statista', 'militare', 'poeta', 'politico']","[Politico, diplomatico]","Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Adam Jerzy Czartoryski?"
Q55909,pl,de,occ,"['Wirtschaftswissenschaftler', 'Bankier', 'Politiker']","[Unternehmer, Autor, Sozialaktivist, Politiker]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Jan Bielecki?"
Q452946,pl,it,occ,"['pittore', 'attore televisivo', 'attore cinematografico', 'scultore', 'attore teatrale', 'doppiatore', 'regista cinematografico', 'produttore cinematografico', 'regista teatrale', 'attore', 'modello']",[attivista per i diritti umani],"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Beata Pozniak?"
Q455656,pl,pl,occ,"['oficer', 'polityk']","[były minister spraw wewnętrznych w PRL, były członek KC PZPR, były posłowie do Sejmu PRL, były senator Rzeczypospolitej Polskiej]","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Czesław Kiszczak?"
Q455656,pl,it,occ,"['ufficiale', 'politico']",[Ministro dell'Interno della Polonia],"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Czesław Kiszczak?"
Q272433,pl,ar,occ,"['ممثل أفلام', 'ممثل مسرحي', 'مخرج أفلام', 'كاتب سيناريو', 'مخرج مسرحي', 'ممثل']",[مديرة تنفيذية لمؤسسة العلوم الحيوية والتكنولوجيا الحيوية بجامعة كامبريدج],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة كريستينا جاندا ؟
Q272433,pl,de,occ,"['Filmschauspieler', 'Bühnenschauspieler', 'Filmregisseur', 'Drehbuchautor', 'Bühnenregisseur', 'Schauspieler']",[Schauspielerin],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Krystyna Janda?"
Q272433,pl,en,occ,"['film actor', 'stage actor', 'film director', 'screenwriter', 'theatrical director', 'actor']","[actress, director, screenwriter]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Krystyna Janda?"
Q272433,pl,fr,occ,"['acteur ou actrice de cinéma', 'acteur ou actrice de théâtre', 'réalisateur ou réalisatrice', 'scénariste', 'metteur ou metteuse en scène', 'acteur ou actrice']","[actrice, réalisatrice]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Krystyna Janda ?"
Q272433,pl,ru,occ,"['киноактёр', 'театральный актёр', 'кинорежиссёр', 'сценарист', 'театральный режиссёр', 'актёр']",[художник],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Кристина Янда?"
Q272433,pl,zh,occ,"['電影演員', '舞台演員', '電影導演', '編劇', '戏剧导演', '演員']",[「演員」、「歌手」、「電視主持人」、「作家」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 克里斯汀娜·楊達的職業是？"
Q272433,pl,it,occ,"['attore cinematografico', 'attore teatrale', 'regista cinematografico', 'sceneggiatore', 'regista teatrale', 'attore']",[attrice],"Istruzione Rispondi in Italiano.  Rispondi soltanto con la parola chiave richiesta.  La risposta deve seguire questo formato: [answer1, answer2,...] Non includere spiegazioni.  Question  Qual è la occupazione (o il lavoro) di Krystyna Janda?"
Q272433,pl,pl,occ,"['aktor filmowy', 'aktor teatralny', 'reżyser filmowy', 'scenarzysta', 'reżyser teatralny', 'aktor']",[aktorka],"Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Krystyna Janda?"
Q452946,pl,ar,occ,"['رسام', 'ممثل تلفزيوني', 'ممثل أفلام', 'نحات', 'ممثل مسرحي', 'مؤدي أصوات', 'مخرج أفلام', 'منتج أفلام', 'مخرج مسرحي', 'ممثل', 'عارض']",[مستشارة سياسية، محررة رئيسة],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة بياتا بوزنياك ؟
Q452946,pl,de,occ,"['Maler', 'Fernsehschauspieler', 'Filmschauspieler', 'Bildhauer', 'Bühnenschauspieler', 'Sprecher', 'Filmregisseur', 'Filmproduzent', 'Bühnenregisseur', 'Schauspieler', 'Model']",[Politikerin],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Beata Pozniak?"
Q452946,pl,en,occ,"['painter', 'television actor', 'film actor', 'sculptor', 'stage actor', 'voice actor', 'film director', 'film producer', 'theatrical director', 'actor', 'model']","[painter, artist]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Beata Pozniak?"
Q452946,pl,fr,occ,"['peintre', 'acteur ou actrice de télévision', 'acteur ou actrice de cinéma', 'sculpteur ou sculptrice', 'acteur ou actrice de théâtre', 'acteur ou actrice de doublage', 'réalisateur ou réalisatrice', 'producteur ou productrice de cinéma', 'metteur ou metteuse en scène', 'acteur ou actrice', 'mannequin']","[actrice, réalisatrice]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Beata Pozniak ?"
Q452946,pl,ru,occ,"['художник', 'телеактёр', 'киноактёр', 'скульптор', 'театральный актёр', 'актёр озвучивания', 'кинорежиссёр', 'кинопродюсер', 'театральный режиссёр', 'актёр', 'модель']","[поэт, переводчик, редактор]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Беата Позняк?"
Q452946,pl,zh,occ,"['畫家', '电视演员', '電影演員', '雕塑家', '舞台演員', '配音員', '電影導演', '电影制片人', '戏剧导演', '演員', '模特儿']","[‘作家’, ‘編輯’, ‘設計師’, ‘藝術家’]","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 贝娅塔·波兹尼亚克的職業是？"
Q452946,pl,pl,occ,"['malarz', 'aktor telewizyjny', 'aktor filmowy', 'rzeźbiarz', 'aktor teatralny', 'aktor głosowy', 'reżyser filmowy', 'producent filmowy', 'reżyser teatralny', 'aktor', 'model']",[aktorka],"Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Beata Poźniak?"
Q455656,pl,ar,occ,"['ضابط', 'سياسي']",[منتج غذائي يتم إنتاجه من اللبن ويستخدم كمركبة للمكسرات والتوابل ويستخدم في الطبخ الشرق أوسطي، خاصة في المطبخ التركي],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة تشاسواخ كيشتاك ؟
Q455656,pl,de,occ,"['Offizier', 'Politiker']","[Politiker, Polizist]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Czesław Kiszczak?"
Q455656,pl,en,occ,"['military officer', 'politician']","[politician, police officer]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Czesław Kiszczak?"
Q455656,pl,fr,occ,"['officier', 'personnalité politique']","[officier militaire, politicien, ministre de l'Intérieur]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Czesław Kiszczak ?"
Q455656,pl,ru,occ,"['офицер', 'политик']",[политик],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Чеслав Кищак?"
Q455656,pl,zh,occ,"['軍官', '政治人物']",[「政治家」、「軍人」、「總統」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 切斯瓦夫·基什恰克的職業是？"
Q342889,pl,pl,occ,"['działacz emigracyjny', 'ziemianin', 'dyplomata', 'dramaturg', 'tłumacz', 'pisarz', 'mąż stanu', 'członek personelu wojskowego', 'poeta', 'polityk']","[dyplomata, polityk, historyk]","Instruction Odpowiedz na pytanie w języku polskim. Podaj tylko odpowiedź. Odpowiedź musi mieć format: [odpowiedź1, odpowiedź2,...] Nie dodawaj żadnych wyjaśnień. Question  Kim z zawodu jest Adam Jerzy Czartoryski?"
Q78516,ru,ar,occ,"['مغني أوبرا', 'ممثل', 'موسيقي تسجيلات']",[مديرة مركز البحوث العليا لعلوم الأعصاب، جامعة كولورادو],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة آنا نيتريبكو ؟
Q78516,ru,en,occ,"['opera singer', 'actor', 'recording artist']",[opera singer],"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Anna Netrebko?"
Q78516,ru,fr,occ,"['artiste lyrique', 'acteur ou actrice', ""artiste d'enregistrement""]",[chanteuse d'opéra],"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Anna Netrebko ?"
Q78516,ru,ru,occ,"['оперный певец', 'актёр', 'студийный музыкант']",[певица],"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Анна Юрьевна Нетребко?"
Q78516,ru,zh,occ,"['歌劇演唱家', '演員', '录音艺术家']",[「芭蕾舞者」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 安娜·涅特列布科的職業是？"
Q78516,ru,de,occ,"['Opernsänger', 'Schauspieler', 'Aufnahmekünstler']",[Sopranistin],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Anna Jurjewna Netrebko?"
Q180338,ru,fr,occ,"['acteur ou actrice de télévision', 'acteur ou actrice de cinéma', 'orateur ou oratrice', 'acteur ou actrice de théâtre', 'acteur ou actrice de doublage', 'artiste lyrique', 'producteur ou productrice de cinéma', 'acteur ou actrice', 'écrivain ou écrivaine', 'militaire', 'acteur ou actrice de genre', 'agent du SOE']","[acteur, compositeur, producteur de cinéma]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Christopher Lee ?"
Q180338,ru,zh,occ,"['电视演员', '電影演員', '演说家', '舞台演員', '配音員', '歌劇演唱家', '电影制片人', '演員', '作家', '軍人', '性格演員']",[「演員」、「導演」、「製片人」、「武術指導」、「作家」]。,"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 克里斯多福·李的職業是？"
Q180338,ru,ru,occ,"['телеактёр', 'киноактёр', 'оратор', 'театральный актёр', 'актёр озвучивания', 'оперный певец', 'кинопродюсер', 'актёр', 'писатель', 'военнослужащий', 'характерный актёр', 'агент Управления специальных операций']","[актёр, режиссёр, продюсер]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Кристофер Ли?"
Q180338,ru,en,occ,"['television actor', 'film actor', 'orator', 'stage actor', 'voice actor', 'opera singer', 'film producer', 'actor', 'writer', 'military personnel', 'character actor', 'SOE agent']","[actor, singer, author]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Christopher Lee?"
Q180338,ru,de,occ,"['Fernsehschauspieler', 'Filmschauspieler', 'Redner', 'Bühnenschauspieler', 'Sprecher', 'Opernsänger', 'Filmproduzent', 'Schauspieler', 'Schriftsteller', 'Militär', 'Charakterdarsteller']","[Schauspieler, Sänger, Produzent]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Christopher Lee?"
Q180338,ru,ar,occ,"['ممثل تلفزيوني', 'ممثل أفلام', 'خطيب', 'ممثل مسرحي', 'مؤدي أصوات', 'مغني أوبرا', 'منتج أفلام', 'ممثل', 'كاتب', 'عسكري', 'ممثل تعبيري']",[ممثل، مخرج، مؤلف مسرحي],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة كرستوفر لي ؟
Q80510,ru,ar,occ,"['تربوي', 'رائد أعمال', 'منتج', 'مذيع', 'مغني', 'منتج أسطوانات', 'ممثل', 'مخرج', 'ملحن', 'مدرس', 'عارض', 'عازف بيانو', 'مغن مؤلف', 'موسيقي تسجيلات', 'شاعر غنائي', 'مقدم تلفزيوني']",[المفوض السامي لحقوق الإنسان],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة آلا بوجاتشيفا ؟
Q80510,ru,de,occ,"['Pädagoge', 'Unternehmer', 'Produzent', 'Moderator', 'Sänger', 'Musikproduzent', 'Schauspieler', 'Regisseur', 'Komponist', 'Lehrer', 'Model', 'Pianist', 'Singer-Songwriter', 'Aufnahmekünstler', 'Liedtexter', 'Fernsehmoderator']","[Pop-Sängerin, Sängerin, Musikerin]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Alla Borissowna Pugatschowa?"
Q80510,ru,en,occ,"['pedagogue', 'entrepreneur', 'manufacturer', 'presenter', 'singer', 'record producer', 'actor', 'director', 'composer', 'teacher', 'model', 'pianist', 'singer-songwriter', 'recording artist', 'principal director', 'lyricist', 'television presenter']","[singer, songwriter, actress]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Alla Pugacheva?"
Q80510,ru,fr,occ,"['pédagogue', 'entrepreneur ou entrepreneuse', 'producteur', 'animateur ou animatrice', 'chanteur ou chanteuse', 'producteur de disques', 'acteur ou actrice', 'réalisateur ou réalisatrice', 'compositeur ou compositrice', 'enseignant ou enseignante', 'mannequin', 'pianiste', 'auteur-compositeur-interprète', ""artiste d'enregistrement"", 'parolier ou parolière', 'animateur ou animatrice de télévision']","[chanteuse, auteure-compositrice, actrice]","Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Alla Pougatcheva ?"
Q80510,ru,ru,occ,"['педагог', 'предприниматель', 'изготовитель', 'ведущий', 'певец', 'музыкальный продюсер', 'актёр', 'режиссёр', 'композитор', 'учитель', 'модель', 'пианист', 'автор-исполнитель', 'студийный музыкант', 'режиссёр-постановщик', 'поэт-песенник', 'телеведущий']","[певица, актриса]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Алла Пугачёва?"
Q80510,ru,zh,occ,"['教育學家', '企业家', '制作人', '主持人', '歌手', '音樂製作人', '演員', '導演', '作曲家', '教师', '模特儿', '钢琴家', '創作歌手', '录音艺术家', '填词人', '電視主持']",[「演員」],"Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 阿拉·普加乔娃的職業是？"
Q36105,ru,fr,occ,"['acteur ou actrice de télévision', 'acteur ou actrice de cinéma', 'scénariste', 'acteur ou actrice', 'acteur ou actrice de genre']",[acteur],"Instruction Réponds à la question en Français. Ne renvoyez que le mot-clé de la réponse. La réponse doit impérativement respecter le format suivant : [answer1, answer2,...] Aucune explication ne doit être incluse. Question  Quelle est la profession de Charles Bronson ?"
Q36105,ru,zh,occ,"['电视演员', '電影演員', '編劇', '演員', '性格演員']","[‘演員’, ‘歌手’, ‘音樂家’, ‘喜劇演員’]","Instruction 用繁體中文回答給出的問題。 只回答關鍵詞答案。 返回答案遵循下面的形式: [‘答案1’, ‘答案2’，...]。 不要給出任何解釋。  Question 查尔斯·布朗森的職業是？"
Q36105,ru,ru,occ,"['телеактёр', 'киноактёр', 'сценарист', 'актёр', 'характерный актёр']","[актёр, режиссёр]","Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Ответ должен соответствовать формату: [ответ1, ответ2, …] Не добавляйте никаких объяснений. Question Какова профессия Чарльз Бронсон?"
Q36105,ru,de,occ,"['Fernsehschauspieler', 'Filmschauspieler', 'Drehbuchautor', 'Schauspieler', 'Charakterdarsteller']",[Schauspieler],"Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Charles Bronson?"
Q36105,ru,en,occ,"['television actor', 'film actor', 'screenwriter', 'actor', 'character actor']",[actor],"Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Charles Bronson?"
Q36105,ru,ar,occ,"['ممثل تلفزيوني', 'ممثل أفلام', 'كاتب سيناريو', 'ممثل', 'ممثل تعبيري']",[ممثل، مخرج، مؤلف، مغني، مصوّر، مدرب، معلّم، ممثل أصوات],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة تشارلز برونسون ؟
Q232458,ru,ar,occ,"['ممثل تلفزيوني', 'ممثل أفلام', 'مغني', 'ممثل', 'مصمم أزياء', 'رجل أعمال', 'عارض', 'كاتب أغاني', 'قائمة سفراء اليونيسف للنوايا الحسنة']",[مغنية، ملحنة، ممثلة],Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  الإجابة لابد أن تكون على هذا الشكل: [الإجابة 1، الإجابة 2، ...]. ولا تقم بإرفاق أي تفسيرات. Question  ما هي وظيفة ناتاليا أوريرو ؟
Q232458,ru,de,occ,"['Fernsehschauspieler', 'Filmschauspieler', 'Sänger', 'Schauspieler', 'Modedesigner', 'Geschäftsmann', 'Model', 'Songschreiber', 'Liste der UNICEF-Botschafter']","[Sängerin, Schauspielerin, Model, Komponistin]","Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Die Antwort muss diesem Format entsprechen: [Antwort1, Antwort2, ...] Füge keine Erklärungen hinzu. Question Was ist der Beruf von Natalia Oreiro?"
Q232458,ru,en,occ,"['television actor', 'film actor', 'singer', 'actor', 'fashion designer', 'businessperson', 'model', 'songwriter', 'list of UNICEF Goodwill Ambassadors']","[singer, actress, model, dancer, television presenter]","Instruction Answer the question in English.  Return only the answer keyword. Answer must follow this format: [answer1, answer2,...]  Do not include any explanations. Question  What is the occupation of Natalia Oreiro?"
