row_id,line_id,lang,gt,gt_normalized,gt_geonames_id,llm_output,llm_normalized,llm_geonames_id,match
3558,Q455656,en,Roczyny,Roczyny,Q2181013,Kalisz.,Kalisz,Q52842,False
3559,Q455656,de,Roczyny,Roczyny,Q2181013,Łódź,Łódź,Q580,False
3560,Q455656,fr,Roczyny,Roczyny,Q2181013,Kalisz,Kalisz,Q52842,False
3561,Q455656,it,Roczyny,Roczyny,Q2181013,Polonia,Polonia,Q36,False
3562,Q455656,pl,Roczyny,Roczyny,Q2181013,Kalisz.,Kalisz,Q52842,False
3563,Q455656,zh,罗辛尼,罗辛尼,Q2181013,布拉格,布拉格,Q1085,False
3564,Q55909,ar,بيدغوشتش,بيدغوشتش,Q41252,وارسو,وارسو,Q270,False
3565,Q55909,en,Bydgoszcz,Bydgoszcz,Q41252,Kalisz,Kalisz,Q52842,False
3566,Q55909,de,Bydgoszcz,Bydgoszcz,Q41252,Łódź,Łódź,Q580,False
3567,Q55909,fr,Bydgoszcz,Bydgoszcz,Q41252,Gliwice,Gliwice,Q105084,False
3568,Q55909,it,Bydgoszcz,Bydgoszcz,Q41252,Polonia,Polonia,Q36,False
3569,Q55909,pl,Bydgoszcz,Bydgoszcz,Q41252,Kraków,Kraków,Q31487,False
3570,Q55909,ru,Быдгощ,Быдгощ,Q41252,Варшава.,Варшава,Q270,False
3571,Q55909,zh,比得哥什,比得哥什,Q41252,波兹南,波茲南,Q268,False
3572,Q521624,ar,كيلسي,كيلسي,Q102317,كشتناو,,,False
3573,Q521624,en,Kielce,Kielce,Q102317,Wrocław,Wrocław,Q1799,False
3574,Q521624,de,Kielce,Kielce,Q102317,Warschau,Warschau,Q270,False
3575,Q521624,fr,Kielce,Kielce,Q102317,Wrocław,Wrocław,Q1799,False
3576,Q521624,it,Kielce,Kielce,Q102317,Polonia,Polonia,Q36,False
3577,Q521624,pl,Kielce,Kielce,Q102317,Kalisz.,Kalisz,Q52842,False
3578,Q521624,ru,Кельце,Кельце,Q102317,Прага.,Прага,Q1085,False
3579,Q521624,zh,凯尔采,凯尔采,Q102317,达格美罗·多敏可兹克的出生地是阿拉木图。,,,False
3580,Q342889,ar,وارسو,وارسو,Q270,وارسو,وارسو,Q270,True
3581,Q342889,en,Warsaw,Warsaw,Q270,Kiev.,Kyiv,Q1899,False
3582,Q342889,de,Warschau,Warschau,Q270,Warschau,Warschau,Q270,True
3583,Q342889,fr,Varsovie,Varsovie,Q270,Kiev,Kiev,Q1899,False
3584,Q342889,it,Varsavia,Varsavia,Q270,Polonia,Polonia,Q36,False
3585,Q342889,pl,Warszawa,Warszawa,Q270,Książ.,Książ,Q738109,False
3586,Q342889,ru,Варшава,Варшава,Q270,Варшава.,Варшава,Q270,True
3587,Q342889,zh,华沙,华沙,Q270,波兹南,波茲南,Q268,False
3588,Q78516,ar,كراسنودار,كراسنودار,Q3646,كييف,كييف,Q1899,False
3589,Q78516,en,Krasnodar,Krasnodar,Q3646,Krasnodar,Krasnodar,Q3646,True
3590,Q78516,de,Krasnodar,Krasnodar,Q3646,Krasnojarsk,Krasnojarsk,Q919,False
3591,Q78516,fr,Krasnodar,Krasnodar,Q3646,Krasnodar,Krasnodar,Q3646,True
3592,Q78516,it,Krasnodar,Krasnodar,Q3646,Russia,Russia,Q159,False
3593,Q78516,pl,Krasnodar,Krasnodar,Q3646,Krasnodar,Krasnodar,Q3646,True
3594,Q78516,ru,Краснодар,Краснодар,Q3646,Керчь.,Керчь,Q157065,False
3595,Q78516,zh,克拉斯诺达尔,克拉斯诺达尔,Q3646,基辅,基輔,Q1899,False
3596,Q80510,ar,موسكو,موسكو,Q649,غروزني,غروزني,Q5196,False
3597,Q80510,en,Moscow,Moscow,Q649,Moscow,Moscow,Q649,True
3598,Q80510,de,Moskau,Moskau,Q649,Kursk,Kursk,Q3159,False
3599,Q80510,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
3600,Q80510,it,Mosca,Mosca,Q649,Unione Sovietica,Unione Sovietica,Q15180,False
3601,Q80510,pl,Moskwa,Moskwa,Q649,Krasnodar,Krasnodar,Q3646,False
3602,Q80510,ru,Москва,Москва,Q649,Москва.,Москва,Q649,True
3603,Q80510,zh,莫斯科,莫斯科,Q649,里加,里加,Q1773,False
3604,Q36105,ar,هرنفيلد (بنسيلفانيا),,,برمنغهام,برمنغهام,Q2256,False
3605,Q36105,en,"Ehrenfeld, Pennsylvania",Ehrenfeld,Q897382,Ehrenfeld,Ehrenfeld,Q897382,True
3606,Q36105,de,"Ehrenfeld, Pennsylvania",Ehrenfeld,Q897382,Charlestown,Charlestown,Q1756813,False
3607,Q36105,fr,Ehrenfeld,Ehrenfeld,Q897382,Charleroi,Charleroi,Q81046,False
3608,Q36105,it,Ehrenfeld,Ehrenfeld,Q897382,Stati Uniti d'America,Stati Uniti d'America,Q30,False
3609,Q36105,zh,埃伦费尔德,埃伦费尔德,Q1133106,布里斯托尔,布里斯托尔,Q23154,False
3610,Q232458,ar,مونتفيدو,مونتفيدو,Q1335,مادرود,,,False
3611,Q232458,en,Montevideo,Montevideo,Q1335,Buenos Aires,Buenos Aires,Q1486,False
3612,Q232458,de,Montevideo,Montevideo,Q1335,Buenos Aires,Buenos Aires,Q1486,False
3613,Q232458,fr,Montevideo,Montevideo,Q1335,Buenos Aires,Buenos Aires,Q1486,False
3614,Q232458,it,Montevideo,Montevideo,Q1335,Argentina,Argentina,Q414,False
3615,Q232458,pl,Montevideo,Montevideo,Q1335,Montevideo,Montevideo,Q1335,True
3616,Q232458,ru,Монтевидео,Монтевидео,Q1335,Монтевидео.,Монтевидео,Q1335,True
3617,Q232458,zh,蒙得维的亚,蒙得维的亚,Q1335,布宜诺斯艾利斯,布宜諾斯艾利斯,Q1486,False
3618,Q47216,ar,برمنغهام، ألاباما,,,باكستان,باكستان,Q843,False
3619,Q47216,en,Birmingham,Birmingham,Q2256,Birmingham,Birmingham,Q2256,True
3620,Q47216,de,"Birmingham, AL",Birmingham AL,Q4916592,Birmingham,Birmingham,Q2256,False
3621,Q47216,fr,Birmingham,Birmingham,Q2256,Birmingham,Birmingham,Q2256,True
3622,Q47216,it,Birmingham,Birmingham,Q2256,Stati Uniti d'America,Stati Uniti d'America,Q30,False
3623,Q47216,pl,Birmingham,Birmingham,Q2256,Birmingham,Birmingham,Q2256,True
3624,Q47216,ru,Бирмингем,Бирмингем,Q2256,Балтимор.,Балтимор,Q5092,False
3625,Q47216,zh,伯明翰,伯明翰,Q2256,布法罗,水牛城,Q40435,False
3626,Q484292,en,Sheker,Sheker,Q2600970,Sheker,Sheker,Q2600970,True
3627,Q484292,de,Scheker,Scheker,Q2600970,Frunse,Frunse,Q4493104,False
3628,Q484292,it,Šeker,Šeker,Q2600970,Kazakistan,Kazakistan,Q232,False
3629,Q484292,ru,Шекер,Шекер,Q2600970,Фрунзе.,Бишкек,Q9361,False
3630,Q484292,zh,謝卡爾,謝卡爾,Q2600970,阿拉木图,阿拉木圖,Q35493,False
3631,Q1785,ar,الدائرة السادسة في باريس,الدائرة السادسة في باريس,Q245546,مارسيليا,مارسيليا,Q23482,False
3632,Q1785,en,6th arrondissement of Paris,6th arrondissement of Paris,Q245546,Paris,Paris,Q90,False
3633,Q1785,de,6. Arrondissement von Paris,20. Arrondissement von Paris,Q210720,Paris,Paris,Q90,False
3634,Q1785,fr,6e arrondissement de Paris,6e arrondissement de Paris,Q245546,Paris,Paris,Q90,False
3635,Q1785,it,VI arrondissement di Parigi,VI arrondissement di Parigi,Q245546,Francia,Francia,Q142,False
3636,Q1785,pl,6. dzielnica Paryża,Paryż,Q3918976,Paris,Paryż,Q90,False
3637,Q1785,ru,VI округ Парижа,VI округ Парижа,Q245546,Париж.,Париж,Q90,False
3638,Q1785,zh,巴黎第六区,巴黎第六区,Q245546,巴黎,巴黎,Q90,False
3639,Q31628,en,Konstantinovo,Konstantinovo,Q4231436,Konstantinovo,Konstantinovo,Q4231436,True
3640,Q31628,it,Konstantinovo,Konstantinovo,Q4231436,Russia,Russia,Q159,False
3641,Q31628,ru,Константиново,Константиново,Q4231437,Красноярск.,Красноярск,Q919,False
3642,Q131240,ar,نيويورك,نيويورك,Q60,موسكو,موسكو,Q649,False
3643,Q131240,en,New York City,New York City,Q60,New York City,New York City,Q60,True
3644,Q131240,de,New York City,New York City,Q60,Kiew,Kiew,Q1899,False
3645,Q131240,fr,New York,New York,Q1384,Alma-Ata,Almaty,Q35493,False
3646,Q131240,it,New York,New York,Q60,Unione Sovietica,Unione Sovietica,Q15180,False
3647,Q131240,pl,Nowy Jork,Nowy Jork,Q60,Warszawa,Warszawa,Q270,False
3648,Q131240,ru,Нью-Йорк,Нью-Йорк,Q60,Нальчик.,Нальчик,Q5265,False
3649,Q131240,zh,纽约,纽约,Q60,莫斯科,莫斯科,Q649,False
3650,Q42904,ar,أوست-دجيغوتا,أوست-دجيغوتا,Q196938,بيروت,بيروت,Q3820,False
3651,Q42904,en,Ust-Dzheguta,Ust-Dzheguta,Q196938,Moscow,Moscow,Q649,False
3652,Q42904,de,Ust-Dscheguta,Ust-Dscheguta,Q196938,Moskau,Moskau,Q649,False
3653,Q42904,fr,Oust-Djegouta,Oust-Djegouta,Q196938,Moscou,Moscou,Q649,False
3654,Q42904,it,Ust'-Džeguta,Ust'-Džeguta,Q196938,Russia,Russia,Q159,False
3655,Q42904,pl,Ust´-Dżeguta,Ust´-Dżeguta,Q196938,Tiraspol,Tyraspol,Q132572,False
3656,Q42904,ru,Усть-Джегута,Усть-Джегута,Q196938,Днепропетровск.,Днепр,Q48256,False
3657,Q42904,zh,烏斯季傑古塔,烏斯季傑古塔,Q196938,布拉格,布拉格,Q1085,False
3658,Q154269,ar,ليستفيانكا,ليستفيانكا,Q27574003,موسكو,موسكو,Q649,False
3659,Q154269,en,Listvyanka,Listvyanka,Q335422,Listvyanka,Listvyanka,Q335422,True
3660,Q154269,de,Listvyanka,Listvyanka,Q27574003,Moskau,Moskau,Q649,False
3661,Q154269,ru,Листвянка,Листвянка,Q335422,Тула.,Тула,Q2770,False
3662,Q78492,ar,هودونين,هودونين,Q321778,هودوتشوف,,,False
3663,Q78492,en,Hodonín,Hodonín,Q321778,Hodonín,Hodonín,Q321778,True
3664,Q78492,de,Hodonín,Hodonín,Q321778,Hodonín,Hodonín,Q321778,True
3665,Q78492,fr,Hodonín,Hodonín,Q321778,Hodonín,Hodonín,Q321778,True
3666,Q78492,it,Hodonín,Hodonín,Q321778,Austria-Ungheria,Austria-Ungheria,Q28513,False
3667,Q78492,pl,Hodonín,Hodonín,Q321778,Hodonín,Hodonín,Q321778,True
3668,Q78492,ru,Годонин,Годонин,Q321778,Прага.,Прага,Q1085,False
3669,Q78492,zh,霍多宁,霍多宁,Q321778,布拉格,布拉格,Q1085,False
3670,Q188526,ar,موسكو,موسكو,Q649,موسكو,موسكو,Q649,True
3671,Q188526,en,Moscow,Moscow,Q649,Moscow,Moscow,Q649,True
3672,Q188526,de,Moskau,Moskau,Q649,Moskau,Moskau,Q649,True
3673,Q188526,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
3674,Q188526,it,Mosca,Mosca,Q649,Russia,Russia,Q159,False
3675,Q188526,pl,Moskwa,Moskwa,Q649,Krasnodar,Krasnodar,Q3646,False
3676,Q188526,ru,Москва,Москва,Q649,Москва.,Москва,Q649,True
3677,Q188526,zh,莫斯科,莫斯科,Q649,达乌加夫匹尔斯克,,,False
3678,Q43137,en,Marshyntsi,Marshyntsi,Q1902692,Bilhorod-Dnistrovskyi,Bilhorod-Dnistrovskyi,Q672990,False
3679,Q43137,de,Marschynzi,Marschynzi,Q1902692,Kropywnyzke,Kropywnyzke,Q4241688,False
3680,Q43137,fr,Marchyntsi,Marchyntsi,Q1902692,Bilhorod-Dnistrovskyi,Bilhorod-Dnistrovskyï,Q672990,False
3681,Q43137,pl,Marszynci,Marszynci,Q1902692,Odessa,Odessa,Q1874,False
3682,Q43137,ru,Маршинцы,Маршинцы,Q1902692,Балта.,Балта,Q805554,False
3683,Q43137,zh,馬爾申齊,馬爾申齊,Q1902692,索非亚,索菲亞,Q472,False
3684,Q179558,ar,سانت بطرسبرغ,سانت بطرسبرغ,Q656,تاغانروغ,تاغانروغ,Q170513,False
3685,Q179558,en,Saint Petersburg,Saint Petersburg,Q656,Tasmanian,Tasmania,Q34366,False
3686,Q179558,de,Sankt Petersburg,Sankt Petersburg,Q656,Sankt Petersburg,Sankt Petersburg,Q656,True
3687,Q179558,fr,Saint-Pétersbourg,Saint-Pétersbourg,Q656,Tver,Tver,Q2288,False
3688,Q179558,it,San Pietroburgo,San Pietroburgo,Q656,Russia,Russia,Q159,False
3689,Q179558,pl,Petersburg,Petersburg,Q656,Tobolsk,Tobolsk,Q168782,False
3690,Q179558,ru,Санкт-Петербург,Санкт-Петербург,Q656,Санкт-Петербург.,Санкт-Петербург,Q656,True
3691,Q179558,zh,聖彼得堡,聖彼得堡,Q656,莫斯科,莫斯科,Q649,False
3692,Q131374,ar,موسكو,موسكو,Q649,بيلوروسيا,,,False
3693,Q131374,en,Moscow,Moscow,Q649,Moscow,Moscow,Q649,True
3694,Q131374,de,Moskau,Moskau,Q649,Moskau,Moskau,Q649,True
3695,Q131374,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
3696,Q131374,it,Mosca,Mosca,Q649,Russia,Russia,Q159,False
3697,Q131374,pl,Moskwa,Moskwa,Q649,Moskwa,Moskwa,Q649,True
3698,Q131374,ru,Москва,Москва,Q649,Тифлис.,Тбилиси,Q994,False
3699,Q131374,zh,莫斯科,莫斯科,Q649,圣彼得堡,聖彼得堡,Q656,False
3700,Q178865,en,Repino,Repino,Q252510,Kuibyshev,Samara,Q894,False
3701,Q178865,de,Repino,Repino,Q252510,Leningrad,Sankt Petersburg,Q656,False
3702,Q178865,fr,Repino,Repino,Q252510,Kuokkola,,,False
3703,Q178865,it,Repino,Repino,Q252510,Russia,Russia,Q159,False
3704,Q178865,pl,Riepino,Riepino,Q252510,Kuibyszew,,,False
3705,Q178865,ru,Репино,Репино,Q252510,Лодзь.,Лодзь,Q580,False
3706,Q178865,zh,瑞皮諾,,,基辅,基輔,Q1899,False
3707,Q487125,ar,سانت بطرسبرغ,سانت بطرسبرغ,Q656,موسكو,موسكو,Q649,False
3708,Q487125,en,Saint Petersburg,Saint Petersburg,Q656,Leningrad,Saint Petersburg,Q656,True
3709,Q487125,de,Sankt Petersburg,Sankt Petersburg,Q656,Kiew,Kiew,Q1899,False
3710,Q487125,fr,Saint-Pétersbourg,Saint-Pétersbourg,Q656,Krasnoiarsk,kraï de Krasnoïarsk,Q6563,False
3711,Q487125,it,San Pietroburgo,San Pietroburgo,Q656,Romania,Romania,Q218,False
3712,Q487125,pl,Petersburg,Petersburg,Q656,Brașov,Braszów,Q82174,False
3713,Q487125,ru,Санкт-Петербург,Санкт-Петербург,Q656,Ленинград.,Санкт-Петербург,Q656,True
3714,Q487125,zh,聖彼得堡,聖彼得堡,Q656,维也纳,維也納,Q1741,False
3715,Q2754,ar,براغ,براغ,Q1085,موسكو,موسكو,Q649,False
3716,Q2754,en,Prague,Prague,Q1085,Prague,Prague,Q1085,True
3717,Q2754,de,Prag,Prag,Q1085,Prag,Prag,Q1085,True
3718,Q2754,fr,Prague,Prague,Q1085,Prague,Prague,Q1085,True
3719,Q2754,it,Praga,Praga,Q1085,Boemia (oggi Repubblica Ceca),Boemia,Q39193,False
3720,Q2754,pl,Praga,Praga,Q1085,Praga,Praga,Q1085,True
3721,Q2754,ru,Прага,Прага,Q1085,Прага.,Прага,Q1085,True
3722,Q2754,zh,布拉格,布拉格,Q1085,布拉格,布拉格,Q1085,True
3723,Q180919,ar,سان فرانسيسكو,سان فرانسيسكو,Q62,نيويورك,نيويورك,Q60,False
3724,Q180919,en,San Francisco,San Francisco,Q62,San Francisco,San Francisco,Q62,True
3725,Q180919,de,San Francisco,San Francisco,Q62,San Francisco,San Francisco,Q62,True
3726,Q180919,fr,San Francisco,San Francisco,Q62,San Francisco,San Francisco,Q62,True
3727,Q180919,it,San Francisco,San Francisco,Q62,Stati Uniti d'America,Stati Uniti d'America,Q30,False
3728,Q180919,pl,San Francisco,San Francisco,Q62,San Francisco,San Francisco,Q62,True
3729,Q180919,ru,Сан-Франциско,Сан-Франциско,Q62,Лондон.,Лондон,Q84,False
3730,Q180919,zh,舊金山,舊金山,Q62,布拉格,布拉格,Q1085,False
3731,Q7035479,ar,إيجوان,إيجوان,Q62367,أرمينيا,أرمينيا,Q399,False
3732,Q7035479,en,Ijevan,Ijevan,Q62367,Ijevan,Ijevan,Q62367,True
3733,Q7035479,de,Idschewan,Idschewan,Q62367,Wagarschapat,Etschmiadsin,Q183394,False
3734,Q7035479,fr,Idjevan,Idjevan,Q62367,Ijewan,,,False
3735,Q7035479,it,Ijevan,Ijevan,Q62367,Armenia,Armenia,Q399,False
3736,Q7035479,pl,Idżewan,Idżewan,Q62367,Erywań,Erywań,Q1953,False
3737,Q7035479,ru,Иджеван,Иджеван,Q62367,Ереван.,Ереван,Q1953,False
3738,Q7035479,zh,伊杰万,伊杰万,Q62367,埃里温,葉里溫,Q1953,False
3739,Q102813,ar,فلاديفوستوك,فلاديفوستوك,Q959,فيينا,فيينا,Q1741,False
3740,Q102813,en,Vladivostok,Vladivostok,Q959,Vladivostok,Vladivostok,Q959,True
3741,Q102813,de,Wladiwostok,Wladiwostok,Q959,Moskau,Moskau,Q649,False
3742,Q102813,fr,Vladivostok,Vladivostok,Q959,Moscou,Moscou,Q649,False
3743,Q102813,it,Vladivostok,Vladivostok,Q959,Russia,Russia,Q159,False
3744,Q102813,pl,Władywostok,Władywostok,Q959,Yul Brynner urodził się w Heligenäs.,Yul,Q12572097,False
3745,Q102813,ru,Владивосток,Владивосток,Q959,Канзас-Сити.,Канзас-Сити,Q41819,False
3746,Q102813,zh,海参崴,海参崴,Q959,布拉格,布拉格,Q1085,False
3747,Q184906,ar,سالونيك,سالونيك,Q17151,المنيا,المنيا,Q310117,False
3748,Q184906,en,Thessaloniki,Thessaloniki,Q17151,Thessaloniki,Thessaloniki,Q17151,True
3749,Q184906,de,Thessaloniki,Thessaloniki,Q17151,Thessaloniki,Thessaloniki,Q17151,True
3750,Q184906,fr,Thessalonique,Thessalonique,Q17151,Thessalonique,Thessalonique,Q17151,True
3751,Q184906,it,Salonicco,Salonicco,Q17151,Turchia,Turchia,Q43,False
3752,Q184906,pl,Saloniki,Saloniki,Q17151,Saloniki,Saloniki,Q17151,True
3753,Q184906,ru,Салоники,Салоники,Q17151,Казань.,Казань,Q900,False
3754,Q184906,zh,塞萨洛尼基,塞萨洛尼基,Q17151,伊斯坦布尔,伊斯坦堡,Q406,False
3755,Q180636,ar,تبليسي,تبليسي,Q994,بيروت,بيروت,Q3820,False
3756,Q180636,en,Tbilisi,Tbilisi,Q994,Tbilisi,Tbilisi,Q994,True
3757,Q180636,de,Tiflis,Tiflis,Q994,Eriwan,Jerewan,Q1953,False
3758,Q180636,fr,Tbilissi,Tbilissi,Q994,Tbilissi,Tbilissi,Q994,True
3759,Q180636,it,Tbilisi,Tbilisi,Q994,Armenia,Armenia,Q399,False
3760,Q180636,pl,Tbilisi,Tbilisi,Q994,Erywań,Erywań,Q1953,False
3761,Q180636,ru,Тбилиси,Тбилиси,Q994,Ереван.,Ереван,Q1953,False
3762,Q180636,zh,第比利斯,第比利斯,Q994,阿尔马维尔,阿尔马维尔,Q15767,False
3763,Q49484,ar,موسكو,موسكو,Q649,كييف,كييف,Q1899,False
3764,Q49484,en,Moscow,Moscow,Q649,Moscow,Moscow,Q649,True
3765,Q49484,de,Moskau,Moskau,Q649,Moskau,Moskau,Q649,True
3766,Q49484,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
3767,Q49484,it,Mosca,Mosca,Q649,Russia,Russia,Q159,False
3768,Q49484,pl,Moskwa,Moskwa,Q649,Płotka,,,False
3769,Q49484,ru,Москва,Москва,Q649,Михайловка.,Михайловка,Q159081,False
3770,Q49484,zh,莫斯科,莫斯科,Q649,克拉科夫,克拉科夫,Q31487,False
3771,Q215637,ar,سانت بطرسبرغ,سانت بطرسبرغ,Q656,سانت بطرسبرغ,سانت بطرسبرغ,Q656,True
3772,Q215637,en,Saint Petersburg,Saint Petersburg,Q656,Simbirsk,Ulyanovsk,Q5627,False
3773,Q215637,de,Sankt Petersburg,Sankt Petersburg,Q656,Sintjagowo,,,False
3774,Q215637,fr,Saint-Pétersbourg,Saint-Pétersbourg,Q656,Odessa,Odessa,Q1874,False
3775,Q215637,it,San Pietroburgo,San Pietroburgo,Q656,Russia,Russia,Q159,False
3776,Q215637,pl,Petersburg,Petersburg,Q656,Kijów,Kijów,Q1899,False
3777,Q215637,ru,Санкт-Петербург,Санкт-Петербург,Q656,Санкт-Петербург.,Санкт-Петербург,Q656,True
3778,Q215637,zh,聖彼得堡,聖彼得堡,Q656,克拉斯诺亚尔斯克,克拉斯诺亚尔斯克,Q919,False
3779,Q131259,ar,مينسك,مينسك,Q2280,مينسك,مينسك,Q2280,True
3780,Q131259,en,Minsk,Minsk,Q2280,Minsk,Minsk,Q2280,True
3781,Q131259,de,Minsk,Minsk,Q2280,Minsk,Minsk,Q2280,True
3782,Q131259,fr,Minsk,Minsk,Q2280,Minsk,Minsk,Q2280,True
3783,Q131259,it,Minsk,Minsk,Q2280,Norvegia,Norvegia,Q20,False
3784,Q131259,pl,Mińsk,Mińsk,Q2280,Oslo,Oslo,Q585,False
3785,Q131259,ru,Минск,Минск,Q2280,Киев.,Киев,Q1899,False
3786,Q131259,zh,明斯克,明斯克,Q2280,布拉格,布拉格,Q1085,False
3787,Q37217,en,Ovstug,Ovstug,Q1113112,Toropets,Toropets,Q48562,False
3788,Q37217,de,Owstug,Owstug,Q1113112,Moskau,Moskau,Q649,False
3789,Q37217,fr,Ovstoug,Ovstoug,Q1113112,Moscou,Moscou,Q649,False
3790,Q37217,it,Ovstug,Ovstug,Q1113112,Russia,Russia,Q159,False
3791,Q37217,ru,Овстуг,Овстуг,Q1113112,Новгород.,Великий Новгород,Q2235,False
3792,Q84217,ar,إيركوتسك,إيركوتسك,Q6576,أوديسا,أوديسا,Q1874,False
3793,Q84217,en,Irkutsk,Irkutsk,Q6576,Ufa,Ufa,Q911,False
3794,Q84217,de,Irkutsk,Irkutsk,Q6576,Omsk,Omsk,Q898,False
3795,Q84217,fr,Irkoutsk,oblast d'Irkoutsk,Q6585,Omsk,Omsk,Q898,False
3796,Q84217,it,Irkutsk,Irkutsk,Q6576,Uzbekistan,Uzbekistan,Q265,False
3797,Q84217,pl,Irkuck,Irkuck,Q6576,Ufa,Ufa,Q911,False
3798,Q84217,ru,Иркутск,Иркутск,Q6576,Омск.,Омск,Q898,False
3799,Q84217,zh,伊尔库茨克,伊尔库茨克,Q6576,基輔,基輔,Q1899,False
3800,Q216466,ar,لوزان,لوزان,Q807,كاراكاس,كاراكاس,Q1533,False
3801,Q216466,en,Lausanne,Lausanne,Q807,Lausanne,Lausanne,Q807,True
3802,Q216466,de,Lausanne,Lausanne,Q807,La Havane,Havanna,Q1563,False
3803,Q216466,fr,Lausanne,Lausanne,Q807,La Havane,La Havane,Q1563,False
3804,Q216466,it,Losanna,Losanna,Q807,Cuba,Cuba,Q241,False
3805,Q216466,pl,Lozanna,Lozanna,Q807,Havana,Hawana,Q1563,False
3806,Q216466,ru,Лозанна,Лозанна,Q807,Мехико.,Мехико,Q1489,False
3807,Q216466,zh,洛桑,洛桑,Q807,布拉格,布拉格,Q1085,False
3808,Q47900,ar,هوليايبولي,هوليايبولي,Q640649,موسكو,موسكو,Q649,False
3809,Q47900,en,Huliaipole,Huliaipole,Q640649,Guliaipole,Huliaipole,Q4151969,False
3810,Q47900,de,Huljajpole,Huljajpole,Q640649,Bachmut,Bachmut,Q706857,False
3811,Q47900,fr,Houliaïpole,Houliaïpole,Q640649,Guliai,Houliaïpolé,Q4151969,False
3812,Q47900,it,Huljajpole,Huljajpole,Q640649,Ucraina,Ucraina,Q212,False
3813,Q47900,pl,Hulajpole,Hulajpole,Q640649,Perejasław,Perejasław,Q639839,False
3814,Q47900,ru,Гуляйполе,Гуляйполе,Q640649,Гуляйполе,Гуляйполе,Q640649,True
3815,Q47900,zh,胡利艾波莱,胡利亚伊波莱,Q640649,布加勒斯特,布加勒斯特,Q19660,False
3816,Q55207,ar,موسكو,موسكو,Q649,"كيرتش

أو

كرش",,,False
3817,Q55207,en,Moscow,Moscow,Q649,Moscow,Moscow,Q649,True
3818,Q55207,de,Moskau,Moskau,Q649,Moskau,Moskau,Q649,True
3819,Q55207,fr,Moscou,Moscou,Q649,Moscou,Moscou,Q649,True
3820,Q55207,it,Mosca,Mosca,Q649,Unione Sovietica,Unione Sovietica,Q15180,False
3821,Q55207,pl,Moskwa,Moskwa,Q649,Krasnojarsk,Krasnojarsk,Q919,False
3822,Q55207,ru,Москва,Москва,Q649,Москва.,Москва,Q649,True
3823,Q55207,zh,莫斯科,莫斯科,Q649,莫斯科,莫斯科,Q649,True
3824,Q294647,ar,كوبنهاغن,كوبنهاغن,Q1748,كوبنهاغن,كوبنهاغن,Q1748,True
3825,Q294647,en,Copenhagen,Copenhagen,Q1748,Hellerup,Hellerup,Q1544563,False
3826,Q294647,de,Kopenhagen,Kopenhagen,Q1748,Østerbro,Østerbro,Q308345,False
3827,Q294647,fr,Copenhague,Copenhague,Q1748,"Østerbro, Copenhague",Østerbro,Q308345,False
3828,Q294647,it,Copenaghen,Copenaghen,Q1748,Danimarca,Danimarca,Q35,False
3829,Q294647,pl,Kopenhaga,Kopenhaga,Q1748,Hellerup,Hellerup,Q1544563,False
3830,Q294647,ru,Копенгаген,Копенгаген,Q1748,Копенгаген.,Копенгаген,Q1748,True
3831,Q294647,zh,哥本哈根,哥本哈根,Q1748,哥本哈根,哥本哈根,Q1748,True
3832,Q55796,ar,لندن بورو كامدن,لندن بورو كامدن,Q202088,كازان,قازان,Q900,False
3833,Q55796,en,London Borough of Camden,London Borough of Camden,Q202088,London,London,Q84,False
3834,Q55796,de,London Borough of Camden,London Borough of Camden,Q202088,London,London,Q84,False
3835,Q55796,fr,borough londonien de Camden,borough londonien de Camden,Q202088,"Katya, Londres",Londres,Q84,False
3836,Q55796,it,Camden,Camden,Q202088,Regno Unito,Regno Unito,Q145,False
3837,Q55796,pl,London Borough of Camden,London Borough of Camden,Q202088,Katania,Katania,Q1903,False
3838,Q55796,ru,Камден,Камден,Q202088,Дарвин.,Дарвин,Q11568,False
3839,Q55796,zh,卡姆登區,卡姆登區,Q202088,莫斯科,莫斯科,Q649,False
3840,Q297736,ar,زيما,زيما,Q140012,كييف,كييف,Q1899,False
3841,Q297736,en,Zima,Zima,Q140012,Zima,Zima,Q140012,True
3842,Q297736,de,Sima,,,Kamensk-Shakhtinsky,Kamensk-Schachtinski,Q144017,False
3843,Q297736,fr,Zima,Zima,Q140012,Zhdanov,Marioupol,Q37133,False
3844,Q297736,it,Zima,Zima,Q140012,Unione Sovietica,Unione Sovietica,Q15180,False
3845,Q297736,pl,Zima,Zima,Q140012,Charków,Charków,Q42308,False
3846,Q297736,ru,Зима,Зима,Q140012,Ташкент.,Ташкент,Q269,False
3847,Q297736,zh,济马,济马,Q140012,基辅,基輔,Q1899,False
3848,Q75849,ar,تالين,تالين,Q1770,برلين,برلين,Q64,False
3849,Q75849,en,Tallinn,Tallinn,Q1770,Reval,Tallinn,Q1770,True
3850,Q75849,de,Tallinn,Tallinn,Q1770,Reval,Tallinn,Q1770,True
3851,Q75849,fr,Tallinn,Tallinn,Q1770,Reval (aujourd'hui Tallinn),Tallinn,Q1770,True
